STATE,DISTRICT,rape_cases,kidnapping_cases,assault_cases,domestic_cases,dowry_cases,trafficking_cases,other_ipc,total_crime_score,years_present,rape_avg,kidnapping_avg,assault_avg,domestic_avg,dowry_avg,trafficking_avg,other_ipc_avg,total_crime_avg,risk_label,risk_encoded
RAJASTHAN,JHALAWAR,1983,2345,1978,3256,94,0,12560,22216,12,165.25,195.41666666666666,164.83333333333334,271.3333333333333,7.833333333333333,0.0,1046.6666666666667,1851.3333333333333,High,1
RAJASTHAN,JHUNJHUNU,1248,1559,570,2342,170,0,23804,29693,12,104.0,129.91666666666666,47.5,195.16666666666666,14.166666666666666,0.0,1983.6666666666667,2474.4166666666665,High,1
RAJASTHAN,JODHPUR,405,1140,580,1303,75,0,6948,10451,5,81.0,228.0,116.0,260.6,15.0,0.0,1389.6,2090.2,High,1
RAJASTHAN,JODHPUR CITY,384,874,238,1475,66,0,5450,8487,6,64.0,145.66666666666666,39.666666666666664,245.83333333333334,11.0,0.0,908.3333333333334,1414.5,High,1
RAJASTHAN,JODHPUR EAST,60,43,16,296,11,0,459,885,1,60.0,43.0,16.0,296.0,11.0,0.0,459.0,885.0,Low,0
RAJASTHAN,JODHPUR RURAL,516,644,281,692,112,0,5583,7828,7,73.71428571428571,92.0,40.142857142857146,98.85714285714286,16.0,0.0,797.5714285714286,1118.2857142857142,High,1
RAJASTHAN,JODHPUR WEST,60,81,27,5,5,0,538,716,1,60.0,81.0,27.0,5.0,5.0,0.0,538.0,716.0,Low,0
RAJASTHAN,KARAULI,1209,2444,459,1370,170,0,29350,35002,12,100.75,203.66666666666666,38.25,114.16666666666667,14.166666666666666,0.0,2445.8333333333335,2916.8333333333335,High,1
RAJASTHAN,KOTA,612,1952,843,1706,47,0,14340,19500,5,122.4,390.4,168.6,341.2,9.4,0.0,2868.0,3900.0,High,1
RAJASTHAN,KOTA CITY,576,1627,362,2426,51,0,10910,15952,7,82.28571428571429,232.42857142857142,51.714285714285715,346.57142857142856,7.285714285714286,0.0,1558.5714285714287,2278.8571428571427,High,1
RAJASTHAN,KOTA RURAL,702,792,609,1370,30,0,6720,10223,7,100.28571428571429,113.14285714285714,87.0,195.71428571428572,4.285714285714286,0.0,960.0,1460.4285714285713,High,1
RAJASTHAN,NAGAUR,1479,2099,1376,2867,164,0,28535,36520,12,123.25,174.91666666666666,114.66666666666667,238.91666666666666,13.666666666666666,0.0,2377.9166666666665,3043.3333333333335,High,1
RAJASTHAN,PALI,1446,2992,1353,3612,123,0,37123,46649,12,120.5,249.33333333333334,112.75,301.0,10.25,0.0,3093.5833333333335,3887.4166666666665,High,1
RAJASTHAN,PRATAPGARH,1197,1008,314,979,20,0,3634,7152,5,239.4,201.6,62.8,195.8,4.0,0.0,726.8,1430.4,High,1
RAJASTHAN,RAJSAMAND,375,1658,456,2010,40,0,7304,11843,12,31.25,138.16666666666666,38.0,167.5,3.3333333333333335,0.0,608.6666666666666,986.9166666666666,High,1
RAJASTHAN,SAWAI MADHOPUR,735,2041,469,1724,85,0,26299,31353,12,61.25,170.08333333333334,39.083333333333336,143.66666666666666,7.083333333333333,0.0,2191.5833333333335,2612.75,High,1
RAJASTHAN,SIKAR,1128,2198,317,2353,191,0,26553,32740,12,94.0,183.16666666666666,26.416666666666668,196.08333333333334,15.916666666666666,0.0,2212.75,2728.3333333333335,High,1
RAJASTHAN,SIROHI,699,1309,638,1431,63,0,7847,11987,12,58.25,109.08333333333333,53.166666666666664,119.25,5.25,0.0,653.9166666666666,998.9166666666666,High,1
RAJASTHAN,TONK,639,2160,412,2764,49,0,14238,20262,12,53.25,180.0,34.333333333333336,230.33333333333334,4.083333333333333,0.0,1186.5,1688.5,High,1
RAJASTHAN,TOTAL,47394,86125,30853,100101,5066,0,784991,1054530,12,3949.5,7177.083333333333,2571.0833333333335,8341.75,422.1666666666667,0.0,65415.916666666664,87877.5,High,1
RAJASTHAN,UDAIPUR,2871,5028,1529,3234,131,0,30212,43005,12,239.25,419.0,127.41666666666667,269.5,10.916666666666666,0.0,2517.6666666666665,3583.75,High,1
Rajasthan,AJMER,300,569,166,863,16,0,3615,5529,1,300.0,569.0,166.0,863.0,16.0,0.0,3615.0,5529.0,High,1
Rajasthan,ALWAR,948,979,288,707,42,0,3377,6341,1,948.0,979.0,288.0,707.0,42.0,0.0,3377.0,6341.0,High,1
Rajasthan,Ajmer,402,285,362,844,10,0,3147,5050,1,402.0,285.0,362.0,844.0,10.0,0.0,3147.0,5050.0,High,1
Rajasthan,Alwar,926,620,512,720,33,0,4047,6858,1,926.0,620.0,512.0,720.0,33.0,0.0,4047.0,6858.0,High,1
Rajasthan,BANSWARA,351,325,108,205,13,0,876,1878,1,351.0,325.0,108.0,205.0,13.0,0.0,876.0,1878.0,Low,0
Rajasthan,BARAN,198,306,208,289,1,0,1505,2507,1,198.0,306.0,208.0,289.0,1.0,0.0,1505.0,2507.0,High,1
Rajasthan,BARMER,165,79,190,274,21,0,1808,2537,1,165.0,79.0,190.0,274.0,21.0,0.0,1808.0,2537.0,High,1
Rajasthan,BHARATPUR,492,787,156,574,34,0,5430,7473,1,492.0,787.0,156.0,574.0,34.0,0.0,5430.0,7473.0,High,1
Rajasthan,BHILWARA,303,363,135,652,8,0,2447,3908,1,303.0,363.0,135.0,652.0,8.0,0.0,2447.0,3908.0,High,1
Rajasthan,BIKANER,300,233,63,516,18,0,2282,3412,1,300.0,233.0,63.0,516.0,18.0,0.0,2282.0,3412.0,High,1
Rajasthan,BUNDI,189,306,117,326,2,0,1221,2161,1,189.0,306.0,117.0,326.0,2.0,0.0,1221.0,2161.0,High,1
Rajasthan,Banswara,450,188,206,198,6,0,1098,2146,1,450.0,188.0,206.0,198.0,6.0,0.0,1098.0,2146.0,High,1
Rajasthan,Baran,216,318,424,342,5,0,1834,3139,1,216.0,318.0,424.0,342.0,5.0,0.0,1834.0,3139.0,High,1
Rajasthan,Barmer,325,98,544,270,26,0,1845,3108,1,325.0,98.0,544.0,270.0,26.0,0.0,1845.0,3108.0,High,1
Rajasthan,Bharatpur,662,438,290,606,36,0,5543,7575,1,662.0,438.0,290.0,606.0,36.0,0.0,5543.0,7575.0,High,1
Rajasthan,Bhilwara,162,231,346,965,8,1,2867,4580,1,162.0,231.0,346.0,965.0,8.0,1.0,2867.0,4580.0,High,1
Rajasthan,Bikaner,225,152,178,584,15,7,2825,3986,1,225.0,152.0,178.0,584.0,15.0,7.0,2825.0,3986.0,High,1
Rajasthan,Bundi,240,264,358,325,4,1,1288,2480,1,240.0,264.0,358.0,325.0,4.0,1.0,1288.0,2480.0,High,1
Rajasthan,CHITTORGARH,279,480,142,782,4,0,1573,3260,1,279.0,480.0,142.0,782.0,4.0,0.0,1573.0,3260.0,High,1
Rajasthan,CHURU,219,230,15,420,10,0,1487,2381,1,219.0,230.0,15.0,420.0,10.0,0.0,1487.0,2381.0,High,1
Rajasthan,Chittorgarh,322,405,292,641,2,0,1999,3661,1,322.0,405.0,292.0,641.0,2.0,0.0,1999.0,3661.0,High,1
Rajasthan,Churu,227,160,90,414,7,0,1412,2310,1,227.0,160.0,90.0,414.0,7.0,0.0,1412.0,2310.0,High,1
Rajasthan,DAUSA,123,359,163,221,11,0,2982,3859,1,123.0,359.0,163.0,221.0,11.0,0.0,2982.0,3859.0,High,1
Rajasthan,DHOLPUR,168,254,28,196,40,0,1360,2046,1,168.0,254.0,28.0,196.0,40.0,0.0,1360.0,2046.0,Low,0
Rajasthan,DISCOM,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0
Rajasthan,DUNGARPUR,258,322,99,175,6,0,1309,2169,1,258.0,322.0,99.0,175.0,6.0,0.0,1309.0,2169.0,High,1
Rajasthan,Dausa,111,123,300,234,5,0,1431,2204,1,111.0,123.0,300.0,234.0,5.0,0.0,1431.0,2204.0,High,1
Rajasthan,Dholpur,251,158,86,249,21,0,2595,3360,1,251.0,158.0,86.0,249.0,21.0,0.0,2595.0,3360.0,High,1
Rajasthan,Dungarpur,336,274,308,187,13,0,1119,2237,1,336.0,274.0,308.0,187.0,13.0,0.0,1119.0,2237.0,High,1
Rajasthan,G.R.P.AJMER,3,23,10,0,1,0,141,178,1,3.0,23.0,10.0,0.0,1.0,0.0,141.0,178.0,Low,0
Rajasthan,G.R.P.Ajmer,9,25,12,0,1,1,125,173,1,9.0,25.0,12.0,0.0,1.0,1.0,125.0,173.0,Low,0
Rajasthan,G.R.P.JODHPUR,0,2,3,0,0,0,32,37,1,0.0,2.0,3.0,0.0,0.0,0.0,32.0,37.0,Low,0
Rajasthan,G.R.P.Jodhpur,3,3,14,0,0,0,37,57,1,3.0,3.0,14.0,0.0,0.0,0.0,37.0,57.0,Low,0
Rajasthan,GANGANAGAR,453,451,127,957,20,0,2334,4342,1,453.0,451.0,127.0,957.0,20.0,0.0,2334.0,4342.0,High,1
Rajasthan,Ganganagar,548,201,296,923,17,0,3106,5091,1,548.0,201.0,296.0,923.0,17.0,0.0,3106.0,5091.0,High,1
Rajasthan,HANUMANGARH,315,300,121,599,15,0,2020,3370,1,315.0,300.0,121.0,599.0,15.0,0.0,2020.0,3370.0,High,1
Rajasthan,Hanumangarh,416,151,248,599,11,0,2221,3646,1,416.0,151.0,248.0,599.0,11.0,0.0,2221.0,3646.0,High,1
Rajasthan,JAIPUR EAST,147,344,107,267,5,0,2269,3139,1,147.0,344.0,107.0,267.0,5.0,0.0,2269.0,3139.0,High,1
Rajasthan,JAIPUR NORTH,111,328,68,300,4,0,1109,1920,1,111.0,328.0,68.0,300.0,4.0,0.0,1109.0,1920.0,Low,0
Rajasthan,JAIPUR RURAL,204,349,120,269,8,0,2984,3934,1,204.0,349.0,120.0,269.0,8.0,0.0,2984.0,3934.0,High,1
Rajasthan,JAIPUR SOUTH,126,261,39,214,7,0,1675,2322,1,126.0,261.0,39.0,214.0,7.0,0.0,1675.0,2322.0,High,1
Rajasthan,JAIPUR WEST,192,490,69,329,5,0,1947,3032,1,192.0,490.0,69.0,329.0,5.0,0.0,1947.0,3032.0,High,1
Rajasthan,JAISALMER,51,47,88,37,4,0,531,758,1,51.0,47.0,88.0,37.0,4.0,0.0,531.0,758.0,Low,0
Rajasthan,JALORE,132,138,72,180,12,0,1434,1968,1,132.0,138.0,72.0,180.0,12.0,0.0,1434.0,1968.0,Low,0
Rajasthan,JHALAWAR,351,395,307,478,5,0,1296,2832,1,351.0,395.0,307.0,478.0,5.0,0.0,1296.0,2832.0,High,1
Rajasthan,JHUNJHUNU,216,234,40,405,12,0,1918,2825,1,216.0,234.0,40.0,405.0,12.0,0.0,1918.0,2825.0,High,1
Rajasthan,JODHPUR EAST,60,179,51,205,1,0,608,1104,1,60.0,179.0,51.0,205.0,1.0,0.0,608.0,1104.0,Low,0
Rajasthan,JODHPUR RURAL,150,167,88,166,11,0,918,1500,1,150.0,167.0,88.0,166.0,11.0,0.0,918.0,1500.0,Low,0
Rajasthan,JODHPUR WEST,150,185,90,168,6,0,683,1282,1,150.0,185.0,90.0,168.0,6.0,0.0,683.0,1282.0,Low,0
Rajasthan,Jaipur East,224,343,330,313,8,0,1877,3095,1,224.0,343.0,330.0,313.0,8.0,0.0,1877.0,3095.0,High,1
Rajasthan,Jaipur North,126,252,150,296,4,0,1144,1972,1,126.0,252.0,150.0,296.0,4.0,0.0,1144.0,1972.0,Low,0
Rajasthan,Jaipur Rural,252,308,366,256,13,0,1979,3174,1,252.0,308.0,366.0,256.0,13.0,0.0,1979.0,3174.0,High,1
Rajasthan,Jaipur South,168,153,194,210,8,0,1323,2056,1,168.0,153.0,194.0,210.0,8.0,0.0,1323.0,2056.0,Low,0
Rajasthan,Jaipur West,277,240,236,336,13,0,1787,2889,1,277.0,240.0,236.0,336.0,13.0,0.0,1787.0,2889.0,High,1
Rajasthan,Jaisalmer,30,28,188,48,5,0,685,984,1,30.0,28.0,188.0,48.0,5.0,0.0,685.0,984.0,Low,0
Rajasthan,Jalore,136,156,208,183,9,0,1471,2163,1,136.0,156.0,208.0,183.0,9.0,0.0,1471.0,2163.0,High,1
Rajasthan,Jhalawar,447,340,594,524,11,0,1446,3362,1,447.0,340.0,594.0,524.0,11.0,0.0,1446.0,3362.0,High,1
Rajasthan,Jhunjhunu,242,131,106,361,12,0,2483,3335,1,242.0,131.0,106.0,361.0,12.0,0.0,2483.0,3335.0,High,1
Rajasthan,Jodhpur East,75,45,197,218,2,0,856,1393,1,75.0,45.0,197.0,218.0,2.0,0.0,856.0,1393.0,Low,0
Rajasthan,Jodhpur Rural,131,111,230,210,6,0,726,1414,1,131.0,111.0,230.0,210.0,6.0,0.0,726.0,1414.0,Low,0
Rajasthan,Jodhpur West,138,106,234,165,0,0,1805,2448,1,138.0,106.0,234.0,165.0,0.0,0.0,1805.0,2448.0,High,1
Rajasthan,KARAULI,144,315,79,179,13,0,2876,3606,1,144.0,315.0,79.0,179.0,13.0,0.0,2876.0,3606.0,High,1
Rajasthan,KOTA CITY,258,562,101,512,6,0,1774,3213,1,258.0,562.0,101.0,512.0,6.0,0.0,1774.0,3213.0,High,1
Rajasthan,KOTA RURAL,135,205,166,247,0,0,1060,1813,1,135.0,205.0,166.0,247.0,0.0,0.0,1060.0,1813.0,Low,0
Rajasthan,Karauli,147,130,208,214,14,0,2403,3116,1,147.0,130.0,208.0,214.0,14.0,0.0,2403.0,3116.0,High,1
Rajasthan,Kota City,302,324,204,538,3,2,1326,2699,1,302.0,324.0,204.0,538.0,3.0,2.0,1326.0,2699.0,High,1
Rajasthan,Kota Rural,180,162,372,271,2,0,879,1866,1,180.0,162.0,372.0,271.0,2.0,0.0,879.0,1866.0,Low,0
Rajasthan,NAGAUR,291,338,110,500,20,0,2602,3861,1,291.0,338.0,110.0,500.0,20.0,0.0,2602.0,3861.0,High,1
Rajasthan,Nagaur,306,239,188,516,8,0,2707,3964,1,306.0,239.0,188.0,516.0,8.0,0.0,2707.0,3964.0,High,1
Rajasthan,PALI,276,418,222,512,16,0,3260,4704,1,276.0,418.0,222.0,512.0,16.0,0.0,3260.0,4704.0,High,1
Rajasthan,PRATAPGARH,600,442,171,333,6,0,878,2430,1,600.0,442.0,171.0,333.0,6.0,0.0,878.0,2430.0,High,1
Rajasthan,Pali,344,322,682,516,21,0,3307,5192,1,344.0,322.0,682.0,516.0,21.0,0.0,3307.0,5192.0,High,1
Rajasthan,Praapgarh,613,296,610,322,12,0,1223,3076,1,613.0,296.0,610.0,322.0,12.0,0.0,1223.0,3076.0,High,1
Rajasthan,RAJSAMAND,120,217,72,271,9,0,697,1386,1,120.0,217.0,72.0,271.0,9.0,0.0,697.0,1386.0,Low,0
Rajasthan,Rajsamand,144,140,162,290,6,0,871,1613,1,144.0,140.0,162.0,290.0,6.0,0.0,871.0,1613.0,Low,0
Rajasthan,SAWAI MADHOPUR,117,246,60,206,5,0,2511,3145,1,117.0,246.0,60.0,206.0,5.0,0.0,2511.0,3145.0,High,1
Rajasthan,SIKAR,219,505,50,397,13,0,3293,4477,1,219.0,505.0,50.0,397.0,13.0,0.0,3293.0,4477.0,High,1
Rajasthan,SIROHI,141,187,109,213,8,0,649,1307,1,141.0,187.0,109.0,213.0,8.0,0.0,649.0,1307.0,Low,0
Rajasthan,Sawai Madhopur,240,168,192,297,0,1,2133,3031,1,240.0,168.0,192.0,297.0,0.0,1.0,2133.0,3031.0,High,1
Rajasthan,Sikar,237,351,120,405,14,0,2753,3880,1,237.0,351.0,120.0,405.0,14.0,0.0,2753.0,3880.0,High,1
Rajasthan,Sirohi,156,130,157,276,4,0,782,1505,1,156.0,130.0,157.0,276.0,4.0,0.0,782.0,1505.0,Low,0
Rajasthan,TONK,99,238,75,352,5,0,1253,2022,1,99.0,238.0,75.0,352.0,5.0,0.0,1253.0,2022.0,Low,0
Rajasthan,Tonk,180,152,261,316,5,0,2554,3468,1,180.0,152.0,261.0,316.0,5.0,0.0,2554.0,3468.0,High,1
Rajasthan,Total,11650,9355,12016,15905,408,14,80297,129645,1,11650.0,9355.0,12016.0,15905.0,408.0,14.0,80297.0,129645.0,High,1
Rajasthan,UDAIPUR,501,861,336,598,10,0,2489,4795,1,501.0,861.0,336.0,598.0,10.0,0.0,2489.0,4795.0,High,1
Rajasthan,Udaipur,724,634,961,723,8,1,3238,6289,1,724.0,634.0,961.0,723.0,8.0,1.0,3238.0,6289.0,High,1
Rajasthan,ZZ TOTAL,9855,14019,4829,15094,453,0,76513,120763,1,9855.0,14019.0,4829.0,15094.0,453.0,0.0,76513.0,120763.0,High,1
SIKKIM,EAST,231,115,75,24,1,0,933,1379,12,19.25,9.583333333333334,6.25,2.0,0.08333333333333333,0.0,77.75,114.91666666666667,Low,0
SIKKIM,NORTH,21,2,6,1,0,0,160,190,12,1.75,0.16666666666666666,0.5,0.08333333333333333,0.0,0.0,13.333333333333334,15.833333333333334,Low,0
SIKKIM,SOUTH,210,60,88,11,0,0,545,914,12,17.5,5.0,7.333333333333333,0.9166666666666666,0.0,0.0,45.416666666666664,76.16666666666667,Low,0
SIKKIM,TOTAL,585,214,230,44,2,0,2037,3112,12,48.75,17.833333333333332,19.166666666666668,3.6666666666666665,0.16666666666666666,0.0,169.75,259.3333333333333,High,1
SIKKIM,WEST,123,37,61,8,1,0,399,629,12,10.25,3.0833333333333335,5.083333333333333,0.6666666666666666,0.08333333333333333,0.0,33.25,52.416666666666664,Low,0
Sikkim,CID,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Low,0
Sikkim,EAST,66,27,16,3,0,0,132,244,1,66.0,27.0,16.0,3.0,0.0,0.0,132.0,244.0,Low,0
Sikkim,East,53,28,30,4,0,0,110,225,1,53.0,28.0,30.0,4.0,0.0,0.0,110.0,225.0,Low,0
Sikkim,NORTH,3,0,0,0,0,0,10,13,1,3.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,Low,0
Sikkim,North,6,0,2,1,0,0,5,14,1,6.0,0.0,2.0,1.0,0.0,0.0,5.0,14.0,Low,0
Sikkim,SOUTH,45,15,8,1,0,0,69,138,1,45.0,15.0,8.0,1.0,0.0,0.0,69.0,138.0,Low,0
Sikkim,South,46,4,29,0,0,0,62,141,1,46.0,4.0,29.0,0.0,0.0,0.0,62.0,141.0,Low,0
Sikkim,Total,150,33,71,5,0,0,216,475,1,150.0,33.0,71.0,5.0,0.0,0.0,216.0,475.0,Low,0
Sikkim,WEST,15,6,5,1,0,0,46,73,1,15.0,6.0,5.0,1.0,0.0,0.0,46.0,73.0,Low,0
Sikkim,West,45,1,10,0,0,0,37,93,1,45.0,1.0,10.0,0.0,0.0,0.0,37.0,93.0,Low,0
Sikkim,ZZ TOTAL,129,48,29,5,0,0,257,468,1,129.0,48.0,29.0,5.0,0.0,0.0,257.0,468.0,Low,0
TAMIL NADU,ARIYALUR,222,381,241,53,9,0,6215,7121,5,44.4,76.2,48.2,10.6,1.8,0.0,1243.0,1424.2,High,1
TAMIL NADU,CHENGAI,291,323,329,319,91,0,28662,30015,4,72.75,80.75,82.25,79.75,22.75,0.0,7165.5,7503.75,High,1
TAMIL NADU,CHENNAI,1592,1631,849,2212,271,0,86221,92776,12,132.66666666666666,135.91666666666666,70.75,184.33333333333334,22.583333333333332,0.0,7185.083333333333,7731.333333333333,High,1
TAMIL NADU,CHENNAI RLY.,3,22,42,8,7,0,2864,2946,12,0.25,1.8333333333333333,3.5,0.6666666666666666,0.5833333333333334,0.0,238.66666666666666,245.5,High,1
TAMIL NADU,CHENNAISUBURBAN,288,232,154,157,66,0,10410,11307,3,96.0,77.33333333333333,51.333333333333336,52.333333333333336,22.0,0.0,3470.0,3769.0,High,1
TAMIL NADU,COIMBATORE RURAL,591,1437,912,973,103,0,53511,57527,12,49.25,119.75,76.0,81.08333333333333,8.583333333333334,0.0,4459.25,4793.916666666667,High,1
TAMIL NADU,COIMBATORE URBAN,300,425,245,570,42,0,29658,31240,12,25.0,35.416666666666664,20.416666666666668,47.5,3.5,0.0,2471.5,2603.3333333333335,High,1
TAMIL NADU,CUDDALORE,882,1794,619,470,105,0,57162,61032,12,73.5,149.5,51.583333333333336,39.166666666666664,8.75,0.0,4763.5,5086.0,High,1
TAMIL NADU,DHARMAPURI,531,1509,753,466,66,0,23096,26421,12,44.25,125.75,62.75,38.833333333333336,5.5,0.0,1924.6666666666667,2201.75,High,1
TAMIL NADU,DINDIGUL,510,1591,455,764,44,0,37766,41130,12,42.5,132.58333333333334,37.916666666666664,63.666666666666664,3.6666666666666665,0.0,3147.1666666666665,3427.5,High,1
TAMIL NADU,ERODE,513,1380,635,432,39,0,40565,43564,12,42.75,115.0,52.916666666666664,36.0,3.25,0.0,3380.4166666666665,3630.3333333333335,High,1
TAMIL NADU,KANCHIPURAM,753,542,385,181,90,0,52554,54505,12,62.75,45.166666666666664,32.083333333333336,15.083333333333334,7.5,0.0,4379.5,4542.083333333333,High,1
TAMIL NADU,KANYAKUMARI,330,928,239,719,49,0,28248,30513,12,27.5,77.33333333333333,19.916666666666668,59.916666666666664,4.083333333333333,0.0,2354.0,2542.75,High,1
TAMIL NADU,KARUR,204,809,174,209,25,0,19129,20550,12,17.0,67.41666666666667,14.5,17.416666666666668,2.0833333333333335,0.0,1594.0833333333333,1712.5,High,1
TAMIL NADU,KRISHNAGIRI,375,1072,333,247,44,0,23687,25758,9,41.666666666666664,119.11111111111111,37.0,27.444444444444443,4.888888888888889,0.0,2631.8888888888887,2862.0,High,1
TAMIL NADU,MADURAI RURAL,732,1586,752,760,105,0,29960,33895,12,61.0,132.16666666666666,62.666666666666664,63.333333333333336,8.75,0.0,2496.6666666666665,2824.5833333333335,High,1
TAMIL NADU,MADURAI URBAN,210,845,237,587,78,0,19983,21940,12,17.5,70.41666666666667,19.75,48.916666666666664,6.5,0.0,1665.25,1828.3333333333333,High,1
TAMIL NADU,NAGAPATTINAM,411,1005,608,164,52,0,27945,30185,12,34.25,83.75,50.666666666666664,13.666666666666666,4.333333333333333,0.0,2328.75,2515.4166666666665,High,1
TAMIL NADU,NAMAKKAL,345,1197,503,285,34,0,24370,26734,12,28.75,99.75,41.916666666666664,23.75,2.8333333333333335,0.0,2030.8333333333333,2227.8333333333335,High,1
TAMIL NADU,NILGIRIS,270,180,232,93,8,0,10257,11040,12,22.5,15.0,19.333333333333332,7.75,0.6666666666666666,0.0,854.75,920.0,High,1
TAMIL NADU,PERAMBALUR,477,792,504,213,32,0,14445,16463,12,39.75,66.0,42.0,17.75,2.6666666666666665,0.0,1203.75,1371.9166666666667,High,1
TAMIL NADU,PUDUKOTTAI,297,1075,508,370,42,0,27899,30191,12,24.75,89.58333333333333,42.333333333333336,30.833333333333332,3.5,0.0,2324.9166666666665,2515.9166666666665,High,1
TAMIL NADU,RAMNATHAPURAM,354,1072,385,205,36,0,22513,24565,12,29.5,89.33333333333333,32.083333333333336,17.083333333333332,3.0,0.0,1876.0833333333333,2047.0833333333333,High,1
TAMIL NADU,SALEM RURAL,1206,2887,1692,993,75,0,29704,36557,12,100.5,240.58333333333334,141.0,82.75,6.25,0.0,2475.3333333333335,3046.4166666666665,High,1
TAMIL NADU,SALEM URBAN,462,728,139,313,52,0,19179,20873,12,38.5,60.666666666666664,11.583333333333334,26.083333333333332,4.333333333333333,0.0,1598.25,1739.4166666666667,High,1
TAMIL NADU,SIVAGANGAI,183,932,196,471,44,0,19807,21633,12,15.25,77.66666666666667,16.333333333333332,39.25,3.6666666666666665,0.0,1650.5833333333333,1802.75,High,1
TAMIL NADU,THANJAVUR,303,1515,931,291,49,0,36833,39922,12,25.25,126.25,77.58333333333333,24.25,4.083333333333333,0.0,3069.4166666666665,3326.8333333333335,High,1
TAMIL NADU,THENI,351,1253,542,534,54,0,27605,30339,12,29.25,104.41666666666667,45.166666666666664,44.5,4.5,0.0,2300.4166666666665,2528.25,High,1
TAMIL NADU,THIRUNELVELI RURAL,1515,1722,1222,936,61,0,51712,57168,12,126.25,143.5,101.83333333333333,78.0,5.083333333333333,0.0,4309.333333333333,4764.0,High,1
TAMIL NADU,THIRUNELVELI URBAN,192,409,91,131,16,0,9381,10220,12,16.0,34.083333333333336,7.583333333333333,10.916666666666666,1.3333333333333333,0.0,781.75,851.6666666666666,High,1
TAMIL NADU,THIRUVALLUR,477,644,511,268,87,0,23531,25518,12,39.75,53.666666666666664,42.583333333333336,22.333333333333332,7.25,0.0,1960.9166666666667,2126.5,High,1
TAMIL NADU,THIRUVANNAMALAI,627,1317,286,284,39,0,28687,31240,12,52.25,109.75,23.833333333333332,23.666666666666668,3.25,0.0,2390.5833333333335,2603.3333333333335,High,1
TAMIL NADU,THIRUVARUR,243,650,506,132,33,0,24010,25574,12,20.25,54.166666666666664,42.166666666666664,11.0,2.75,0.0,2000.8333333333333,2131.1666666666665,High,1
TAMIL NADU,THOOTHUGUDI,744,1069,340,586,34,0,35537,38310,12,62.0,89.08333333333333,28.333333333333332,48.833333333333336,2.8333333333333335,0.0,2961.4166666666665,3192.5,High,1
TAMIL NADU,TIRUPPUR,117,617,164,257,25,0,12839,14019,4,29.25,154.25,41.0,64.25,6.25,0.0,3209.75,3504.75,High,1
TAMIL NADU,TOTAL,20854,43042,19329,18188,2317,0,1186115,1289845,12,1737.8333333333333,3586.8333333333335,1610.75,1515.6666666666667,193.08333333333334,0.0,98842.91666666667,107487.08333333333,High,1
TAMIL NADU,TRICHY RLY.,3,3,13,4,1,0,1006,1030,12,0.25,0.25,1.0833333333333333,0.3333333333333333,0.08333333333333333,0.0,83.83333333333333,85.83333333333333,Low,0
TAMIL NADU,TRICHY RURAL,399,1008,251,324,63,0,26824,28869,12,33.25,84.0,20.916666666666668,27.0,5.25,0.0,2235.3333333333335,2405.75,High,1
TAMIL NADU,TRICHY URBAN,132,517,120,331,41,0,23217,24358,12,11.0,43.083333333333336,10.0,27.583333333333332,3.4166666666666665,0.0,1934.75,2029.8333333333333,High,1
TAMIL NADU,VELLORE,821,1698,461,484,98,0,52065,55627,12,68.41666666666667,141.5,38.416666666666664,40.333333333333336,8.166666666666666,0.0,4338.75,4635.583333333333,High,1
TAMIL NADU,VILLUPURAM,1839,2726,1222,671,68,0,49783,56309,11,167.1818181818182,247.8181818181818,111.0909090909091,61.0,6.181818181818182,0.0,4525.727272727273,5119.0,High,1
TAMIL NADU,VILUPPURAM,147,147,50,59,9,0,3818,4230,1,147.0,147.0,50.0,59.0,9.0,0.0,3818.0,4230.0,High,1
TAMIL NADU,VIRUDHUNAGAR,612,1372,498,662,30,0,33457,36631,12,51.0,114.33333333333333,41.5,55.166666666666664,2.5,0.0,2788.0833333333335,3052.5833333333335,High,1
TRIPURA,DHALAI,660,550,211,382,26,0,1230,3059,12,55.0,45.833333333333336,17.583333333333332,31.833333333333332,2.1666666666666665,0.0,102.5,254.91666666666666,High,1
TRIPURA,G.R.P.,0,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Low,0
TRIPURA,GOMATI,78,46,34,157,4,0,342,661,1,78.0,46.0,34.0,157.0,4.0,0.0,342.0,661.0,Low,0
TRIPURA,GRP,0,0,0,0,0,0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,Low,0
TRIPURA,KHOWAI,30,13,22,36,3,0,116,220,1,30.0,13.0,22.0,36.0,3.0,0.0,116.0,220.0,Low,0
TRIPURA,NORTH,1434,785,537,1408,28,0,1983,6175,12,119.5,65.41666666666667,44.75,117.33333333333333,2.3333333333333335,0.0,165.25,514.5833333333334,High,1
TRIPURA,SIPAHIJALA,69,82,42,155,3,0,279,630,1,69.0,82.0,42.0,155.0,3.0,0.0,279.0,630.0,Low,0
